年份,特材代碼,特材代碼前五碼,核價類別名稱,中英文品名,產品型號/規格,單位,支付點數,申請者簡稱,許可證字號,中文品名,英文品名,點數變更記錄
109,FPP010821NLE,FPP01,MINI PLATE 11:24HOLE STR,2.0 MINI PLATE BAR 16 HOLES,55-08216,EA,1175.0,史賽克,衛署醫器輸字第010537號,,,0
109,FPP01088NNTF,FPP01,MINI PLATE 11:24HOLE STR,泰得瑞顱顏面骨板系統-直骨板/16孔/厚度1.0MM TANDRY CMF PLATE SYSTEM-STRAIGHT PLATE/16HOLE/THICKNESS 1.0MM,T1-55-08216,個,1175.0,全微精密,衛部醫器製字第006344號,,,0
109,FPP0109216WR,FPP01,MINI PLATE 11:24HOLE STR,”拜而美”顱顏頜骨固定系統-直型骨板16孔;厚1MM”BIOMET MICROFIXATION” MIDFACE PLATING SYSTEM-STRAIGHT PLATE,01-9216,個,1175.0,德芮達,衛部醫器輸字第030012號,,,0
109,FPP011051NLE,FPP01,MINI PLATE 11:24HOLE STR,MINI PLATE 16 HOLE,55-10516,EA,1175.0,史賽克,衛署醫器輸字第010537號,,,0
109,FPP01105NNLE,FPP01,MINI PLATE 11:24HOLE STR,MINI LOCKING STRAIGHT PLATE 16 HOLES ,55-05716,EA,1175.0,史賽克,衛署醫器輸字第010537號,,,0
109,FPP0120216Y2,FPP01,MINI PLATE 11:24HOLE STR,MINI PLATE 1.0MM 16HOLE STR,420216,EA,1175.0,亞太,衛署醫器製字第000817號,,,0
109,FPP0141329XU,FPP01,MINI PLATE 11:24HOLE STR,”合碩”顱顏骨固定系統:連接形骨板12洞;16洞;24洞”CUSMED”CMF FIXATION SYSTEM:MINI BONE PLATE TITANIUM ADAPTION 12HOLE;16HOLE;24HOLE,9413.2209.12;9413.2210.16;9413.2211.24;9413.2209.12S;9413.2210.16S;9413.2211.24S,EA,1175.0,合碩,衛署醫器製字第004002號,,,0
109,FPP0142003Y2,FPP01,MINI PLATE 11:24HOLE STR,”亞太醫療”顱顏面骨板系統/迷你直型板12-24孔”SYNTEC”CRANIOMAXILLOFACIAL PLATE SYSTEM/MINI STRAIGHT PLATE 12-24HOLE 0.6，1.0MM,PT420114;PT420115;PT420116;PT420215,個,1175.0,亞太醫療,衛部醫器製字第005059號,,,0
109,FPP0147100S1,FPP01,MINI PLATE 11:24HOLE STR,ADAPTION MINI PLATE 1.5，2.0 20HOLE STR ,447.020;100;446.10X;449.020,EA,1175.0,壯生,衛署醫器輸字第008059號,,,0
109,FPP01T1016WR,FPP01,MINI PLATE 11:24HOLE STR,”拜而美”顱顏頜面骨重建系統-直型骨板16孔;厚1 MM”BIOMET MICROFIXATION” TRAUMAONE PLATING SYSTEM- STRAIGHT PLATE 16 HOLE; T 1 MM,42-1016,個,1175.0,德芮達,衛部醫器輸字第030316號,,,0
109,FPP0106141LE,FPP01,MINI T-PLATE 4:10HOLE,0.6，1.0MM MINI T-PLATE LONG 90度 5HOLE ,54-06141;01-08241,EA,1834.0,史賽克,衛署醫器輸字第009627號,,,0
109,FPP010677NLE,FPP01,MINI T-PLATE 4:10HOLE,MINI T PLATE 5 HOLE,55-06771,EA,1834.0,史賽克,衛署醫器輸字第010537號,,,0
109,FPP0108240LE,FPP01,MINI T-PLATE 4:10HOLE,2.0 MINI PLATE T-PLATE 6-8 HOLES,55-08240;55-08542,EA,1834.0,史賽克,衛署醫器輸字第010537號,,,0
109,FPP01082NNTF,FPP01,MINI T-PLATE 4:10HOLE,泰得瑞顱顏面骨板系統-T型骨板/6孔/厚度1.0MM TANDRY CMF PLATE SYSTEM-T PLATE/6HOLE/THICKNESS 1.0MM,T1-55-08240,個,1834.0,全微精密,衛部醫器製字第006344號,,,0
109,FPP0109240WR,FPP01,MINI T-PLATE 4:10HOLE,”拜而美”顱顏頜骨固定系統-T型骨板5;6孔;厚1MM”BIOMET MICROFIXATION” MIDFACE PLATING SYSTEM-T PLATE,01-924-0;1,個,1834.0,德芮達,衛部醫器輸字第030012號,,,0
109,FPP0120231Y2,FPP01,MINI T-PLATE 4:10HOLE,”亞太醫療”鈦合金顏面骨釘骨板系統:T型骨板80-90度；5-6洞”Syntec” Titanium Facial Bone Screw/ Plate System- T-Shape Plate；5-6 holes,420231:420234,EA,1834.0,亞太,衛署醫器製字第000817號,,,0
109,FPP0142006Y2,FPP01,MINI T-PLATE 4:10HOLE,”亞太醫療”顱顏面骨板系統/迷你T型骨板4-7孔”SYNTEC”CRANIOMAXILLOFACIAL PLATE SYSTEM//MINI T-SHAPE PLATE 4-7HOLE 0.6，1.0MM,PT420131;PT420132;PT420231;PT420232;PT420233;PT420234;Mini-4205;Mini-4206;Mini-4207,個,1834.0,亞太醫療,衛部醫器製字第005059號,,,0
109,FPP0144022XU,FPP01,MINI T-PLATE 4:10HOLE,”合碩”顱顏骨固定系統:T形骨板，6:7洞”CUSMED”CMF FIXATION SYSTEM: MINI T-TYPE BONE PLATE，PURE TITANIUM 6:7HOLE,9440.2202.06;9440.2203.07;9440.2202.06S;9440.2203.07S,EA,1834.0,合碩,衛署醫器製字第004002號,,,0
109,FPP0144121XU,FPP01,MINI T-PLATE 4:10HOLE,”合碩”顱顏骨固定系統:T形骨板，5洞”CUSMED”CMF FIXATION SYSTEM: MINI T-TYPE BONE PLATE，PURE TITANIUM 5HOLE,9441.2201.05;9441.2201.05S,EA,1834.0,合碩,衛署醫器製字第004002號,,,0
109,FPP0144221XU,FPP01,MINI T-PLATE 4:10HOLE,”合碩”顱顏骨固定系統:斜T形骨板，5洞”CUSMED”CMF FIXATION SYSTEM: MINI T-TYPE ANGLED BONE PLATE，PURE TITANIUM 5HOLE,9442.2201.05;9443.2201.05;9442.2201.05S;9443.2201.05S,EA,1834.0,合碩,衛署醫器製字第004002號,,,0
109,FPP0106144LE,FPP01,MINI DOUBLE T-PLATE 4:14HOLE,0.6，1.0MM MINI DOUBLE T PLATE REGULAR 6HOLE  ,54-06144;01-08248,EA,2207.0,史賽克,衛署醫器輸字第009627號,,,0
109,FPP0120241Y2,FPP01,MINI DOUBLE T-PLATE 4:14HOLE,MINI PLATE 1.0MM 5HOLE DOUBLE T-SHAPE ,420241:420242,EA,2207.0,亞太,衛署醫器製字第000817號,,,0
109,FPP0142007Y2,FPP01,MINI DOUBLE T-PLATE 4:14HOLE,”亞太醫療”顱顏面骨板系統/迷你雙T型骨板4-6孔”SYNTEC”CRANIOMAXILLOFACIAL PLATE SYSTEM/MINI DOUBLE T-SHAPE PLATE 4-6HOLE 1.0MM,PT420241;PT420242,個,2207.0,亞太醫療,衛部醫器製字第005059號,,,0
109,FPP0145021XU,FPP01,MINI DOUBLE T-PLATE 4:14HOLE,”合碩”顱顏骨固定系統:雙T形骨板，4洞，6洞”CUSMED”CMF FIXATION SYSTEM: MINI BONE PLATE，PURE TITANIUM，DOUBLE T-TYPE 4HOLE，6HOLE,9450.2201.06;9451.2201.04;9450.2201.06S;9451.2201.04S,EA,2207.0,合碩,衛署醫器製字第004002號,,,0
109,FPP010575NLE,FPP01,MINI Y-PLATE 4:13HOLE,MINI Y PLATE W/BAR 5 HOLE,55-05151,EA,1720.0,史賽克,衛署醫器輸字第010537號,,,0
109,FPP0106160LE,FPP01,MINI Y-PLATE 4:13HOLE,0.6，1.0MM MINI Y PLATE(REGULAR LONG)5HOLE ,54-06160:1;01-08250:1,EA,1720.0,史賽克,衛署醫器輸字第009627號,,,0
109,FPP0108250LE,FPP01,MINI Y-PLATE 4:13HOLE,2.0 MINI PLATE Y-PLATE 5-8 HOLES,55-08250;55-08251;55-08579,EA,1720.0,史賽克,衛署醫器輸字第010537號,,,0
109,FPP01084NNTF,FPP01,MINI Y-PLATE 4:13HOLE,泰得瑞顱顏面骨板系統-Y型骨板/5孔/厚度1.0MM TANDRY CMF PLATE SYSTEM-Y PLATE/5HOLE/THICKNESS 1.0MM,T1-55-08250;08251,個,1720.0,全微精密,衛部醫器製字第006344號,,,0
109,FPP0109250WR,FPP01,MINI Y-PLATE 4:13HOLE,”拜而美”顱顏頜骨固定系統-Y型骨板5孔;厚1MM”BIOMET MICROFIXATION” MIDFACE PLATING SYSTEM-Y PLATE,01-925-0;1,個,1720.0,德芮達,衛部醫器輸字第030012號,,,0
109,FPP0120246Y2,FPP01,MINI Y-PLATE 4:13HOLE,”亞太醫療”鈦合金顏面骨釘骨板系統:Y型骨板5洞”Syntec” Titanium Facial Bone Screw/Plate System-Y-Shape Plate 5holes,420246:420247,EA,1720.0,亞太,衛署醫器製字第000817號,,,0
109,FPP0142008Y2,FPP01,MINI Y-PLATE 4:13HOLE,”亞太醫療”顱顏面骨板系統/迷你Y型骨板4;6孔”SYNTEC”CRANIOMAXILLOFACIAL PLATE SYSTEM/MINI Y-SHAPE PLATE 4HOLE;6HOLE 0.6;1.0MM,PT420135;PT420246;PT420247;Mini-4209,個,1720.0,亞太醫療,衛部醫器製字第005059號,,,0
109,FPP0146022XU,FPP01,MINI Y-PLATE 4:13HOLE,”合碩”顱顏骨固定系統:Y形骨板，5:6洞”CUSMED”CMF FIXATION SYSTEM: MINI BONE PLATE，PURE TITANIUM，Y-TYPE LONG 5:6HOLE,9460.2202.05;9460.2203.06;9461.2201.05;9460.2202.05S;9460.2203.06S;9461.2201.05S,EA,1720.0,合碩,衛署醫器製字第004002號,,,0
109,FPP0147620S1,FPP01,MINI Y-PLATE 4:13HOLE,Y- PLATE 1.5，2.0 5:8 HOLES ,446.61X;447.610:620,EA,1720.0,壯生,衛署醫器輸字第008059號,,,0
109,FPP01S2465WR,FPP01,MINI Y-PLATE 4:13HOLE,”拜而美”顱顏頜面骨重建系統-Y型骨板6孔/厚1.6MM”BIOMET MICROFIXATION” TRAUMAONE PLATING SYSTEM-Y PLATE 6 HOLE/T 1.6MM,SP-2465,個,1720.0,德芮達,衛部醫器輸字第030316號,,,0
109,FPP01T1002WR,FPP01,MINI Y-PLATE 4:13HOLE,”拜而美”顱顏頜面骨重建系統-Y型骨板/厚1MM”BIOMET MICROFIXATION” TRAUMAONE PLATING SYSTEM - Y PLATE/T 1 MM,42-1002,個,1720.0,德芮達,衛部醫器輸字第030316號,,,0
109,FPP010574NLE,FPP01,MINI DOUBLE Y-PLATE 4:10HOLE,MINI DOUBLE Y PLATE 7 HOLE,55-05164,EA,2469.0,史賽克,衛署醫器輸字第010537號,,,0
109,FPP010826NLE,FPP01,MINI DOUBLE Y-PLATE 4:10HOLE,2.0 MINI PLATE DOUBLE Y-PLATE ,55-08260;55-08262,EA,2469.0,史賽克,衛署醫器輸字第010537號,,,0
109,FPP01085NNTF,FPP01,MINI DOUBLE Y-PLATE 4:10HOLE,泰得瑞顱顏面骨板系統-雙Y型骨板/6孔/厚度1.0MM TANDRY CMF PLATE SYSTEM-DOUBLE Y PLATE /6HOLE/THICKNESS 1.0MM,T1-55-08260;08262,個,2469.0,全微精密,衛部醫器製字第006344號,,,0
109,FPP0109260WR,FPP01,MINI DOUBLE Y-PLATE 4:10HOLE,”拜而美”顱顏頜骨固定系統-雙Y型骨板;厚1MM”BIOMET MICROFIXATION” MIDFACE PLATING SYSTEM-DOUBLE Y PLATE;T 1MM,01-926-0;2,個,2469.0,德芮達,衛部醫器輸字第030012號,,,0
109,FPP0110052EJ,FPP01,MINI DOUBLE Y-PLATE 4:10HOLE,2.0 MM MINI X PLATE 4 HOLE ,210-0052,EA,2469.0,歐強,衛署醫器輸字第014228號,,,0
109,FPP0120251Y2,FPP01,MINI DOUBLE Y-PLATE 4:10HOLE,MINI PLATE 1.0MM 6HOLE DOUBLE Y-SHAPE ,420251:420253,EA,2469.0,亞太,衛署醫器製字第000817號,,,0
109,FPP0142009Y2,FPP01,MINI DOUBLE Y-PLATE 4:10HOLE,”亞太醫療”顱顏面骨板系統/迷你雙Y型骨板6-8孔”SYNTEC”CRANIOMAXILLOFACIAL PLATE SYSTEM/MINI DOUBLE Y-SHAPE PLATE 6-8HOLE 0.6，1.0MM,PT420136;PT420137;PT420251;PT420252;PT420253,個,2469.0,亞太醫療,衛部醫器製字第005059號,,,0
109,FPP0147021XU,FPP01,MINI DOUBLE Y-PLATE 4:10HOLE,”合碩”顱顏骨固定系統:雙Y形骨板，6洞，8洞”CUSMED”CMF FIXATION SYSTEM: MINI BONE PLATE，PURE TITANIUM，DOUBLE Y-TYPE 6HOLE，8HOLE,9470.2201.06;9471.2201.06;9472.2201.08;9470.2201.06S;9471.2201.06S;9472.2201.08S,EA,2469.0,合碩,衛署醫器製字第004002號,,,0
109,FPP0147680S1,FPP01,MINI DOUBLE Y-PLATE 4:10HOLE,DOUBLE Y-PLATE 2.0 8HOLE ,447.680,EA,2469.0,壯生,衛署醫器輸字第008059號,,,0
109,FPP0147810S1,FPP01,MINI DOUBLE Y-PLATE 4:10HOLE,X-PLATE 1.5，2.0 4 HOLES ,446.81X;447.810,EA,2469.0,壯生,衛署醫器輸字第008059號,,,0
109,FPP01T2665WR,FPP01,MINI DOUBLE Y-PLATE 4:10HOLE,”拜而美”顱顏頜面骨重建系統-雙Y型骨板/厚1MM”BIOMET MICROFIXATION” TRAUMAONE PLATING SYSTEM - DOUBLE Y PLATE/T 1 MM,SP-2-665;705,個,2469.0,德芮達,衛部醫器輸字第030316號,,,0
109,FPP0204449S1,FPP02,MRS CONDYLAR PLATE,”信迪思”髁頭重建系統(下顎髁頭固定器+固定骨板)”SYNTHES”CONDYLAR HEAD ADD-ON SYSTEM(CONDYLAR HEAD ADD-ON AND FIXATION PLATE),04.449.000;04.449.010;04.449.020;04.449.030;04.449.040,SET,6874.0,壯生,衛署醫器輸字第019753號,,,0
109,FPP0208770LE,FPP02,MRS CONDYLAR PLATE,”史賽克 雷賓格爾”下頷骨系統:下頷髁骨植入物”Stryker Leibinger” Universal Mandible System: Temporary Condylar Prostheses Left,01-08770;(型號56-20090;56-20094;56-33280自920101生效);(56-25001自960701生效),個,6874.0,史賽克,衛署醫器輸字第010537號,,,0
109,FPP0208771LE,FPP02,MRS CONDYLAR PLATE,”史賽克 雷賓格爾”下頷骨系統:下頷髁骨植入物”Stryker Leibinger” Universal Mandible System: Temporary Condylar Prostheses Right,01-08771;(型號5620092;56-20096;56-33282自920101生效);(56-25002自960701生效),個,6874.0,史賽克,衛署醫器輸字第010537號,,,0
109,FPP021592NLE,FPP02,MRS CONDYLAR PLATE,“史賽克 雷賓格爾”下頷骨系統重建骨板全/半型“STRYKER LEIBINGER” UNIVERSAL MANDIBLE SYSTEM RECON PLATE HEMI / FULL,(55-15920;55-15922;55-28920;28922;28930;28932;28934自961001更正型號);(55-28925;6自1030101生效),EA,6874.0,史賽克,衛署醫器輸字第010537號,,,0
109,FPP0241220XU,FPP02,MRS RECONSTRUCTION、COMPRESSION PLATE 2:10HOLE STR,”合碩”顱顏骨固定系統:下顎直行骨板8洞”CUSMED”CMF FIXATION SYSTEM: BONE PLATE TITANIUM MANDIBLE STR 8HOLE,9412.2100.08;9412.2100.08S,EA,2562.0,合碩,衛署醫器製字第004002號,,,0
109,FPP0309282WR,FPP03,MRS RECONSTRUCTION、COMPRESSION PLATE 2:10HOLE STR,”拜而美”顱顏頜骨固定系統-2.0系統/厚1.0MM直型加壓骨板4孔”BIOMET MICROFIXATION” MIDFACE PLATING SYSTEM-2.0 SYSTEM /T 1.0 MM 4 HOLE COMPRESSION PLATE,01-928-2;4,個,2562.0,德芮達,衛部醫器輸字第030012號,,,0
109,FPP031550NLE,FPP03,MRS RECONSTRUCTION、COMPRESSION PLATE 2:10HOLE STR,“史賽克 雷賓格爾”下頷骨系統加壓骨板2-10孔“STRYKER LEIBINGER” UNIVERSAL MANDIBLE SYSTEM COMPRESSION PLATE 2-10 HOLE,55-15504:55-15507;55-15570;55-15580;(55-15575;85自1030101生效),EA,2562.0,史賽克,衛署醫器輸字第010537號,,,0
109,FPP03156NNTF,FPP03,MRS RECONSTRUCTION、COMPRESSION PLATE 2:10HOLE STR,泰得瑞顱顏面骨板系統-直骨板/4孔;6孔/厚度1.5MM(用於下顎)TANDRY CMF PLATE SYSTEM-STRAIGHT PLATE/4HOLE;6HOLE/THICKNESS 1.5MM,T1-55-155-04:07,個,2562.0,全微精密,衛部醫器製字第006344號,,,0
109,FPP0341501Y2,FPP03,MRS RECONSTRUCTION、COMPRESSION PLATE 2:10HOLE STR,“亞太醫療”下顎重建骨板系統-下顎直型/加壓直型骨板4-6孔“SYNTEC”MANDIBULAR FRACTURE/RECONSTRUTION SYSTEM-MANDIBLE FRACTURE/COMPRESSION PLATE 4-6 HOLE,(415570;415580;415504:07),個,2562.0,亞太醫療,衛部醫器製字第006322號,,,0
109,FPP03434NNS1,FPP03,MRS RECONSTRUCTION、COMPRESSION PLATE 2:10HOLE STR,2.0MM ZYGOMATIC DCP 4:6HOLE STR ,443.4XX;449.034:036,EA,2562.0,壯生,衛署醫器輸字第008059號,,,0
109,FPP0349110S1,FPP03,MRS RECONSTRUCTION、COMPRESSION PLATE 2:10HOLE STR,TENSION BAND PLATE 2.0，2.4 4:6HOLE STR 22:35MM ,449.040:110,EA,2562.0,壯生,衛署醫器輸字第008059號,,,0
109,FPP0349160S1,FPP03,MRS RECONSTRUCTION、COMPRESSION PLATE 2:10HOLE STR,2.4MM LC-DCP STRAIGHT 4:6HOLE 36:52MM ,449.140:160,EA,2562.0,壯生,衛署醫器輸字第008059號,,,0
109,FPP0349380S1,FPP03,MRS RECONSTRUCTION、COMPRESSION PLATE 2:10HOLE STR,UNIVERSAL FRACTURE PLATE 2.4 STRAIGHT 8 HOLES,449.380,EA,2562.0,壯生,衛署醫器輸字第008059號,,,0
109,FPP0349400S1,FPP03,MRS RECONSTRUCTION、COMPRESSION PLATE 2:10HOLE STR,UNIVERSAL FRACTURE PLATE 2.4 STRAIGHT 10 HOLES ,449.400,EA,2562.0,壯生,衛署醫器輸字第008059號,,,0
109,FPP037011NS1,FPP03,MRS RECONSTRUCTION、COMPRESSION PLATE 2:10HOLE STR,”SYNTHES”MATRIX MANDIBLE SYSTEM:MINI TENSION BAND PLATES 1.0MM PURE TITANIUMM 4HOLE;6HOLE”信迪思”下顎固定系統:迷你張力骨板,04.503.701:704;04.503.750:752,EA,2562.0,壯生,衛署醫器輸字第020324號,,,0
109,FPP037111NS1,FPP03,MRS RECONSTRUCTION、COMPRESSION PLATE 2:10HOLE STR,”SYNTHES”MATRIX MANDIBLE SYSTEM:PLATE(2+2HOLE)”信迪思”下顎固定系統:下顎骨板,04.503.711;04.503.726,EA,2562.0,壯生,衛署醫器輸字第020324號,,,0
109,FPP037151NS1,FPP03,MRS RECONSTRUCTION、COMPRESSION PLATE 2:10HOLE STR,”SYNTHES”MATRIX MANDIBLE SYSTEM:PLATE(3+3HOLE)”信迪思”下顎固定系統:下顎骨板,04.503.715:716;04.503.728,EA,2562.0,壯生,衛署醫器輸字第020324號,,,0
109,FPP03T2194WR,FPP03,MRS RECONSTRUCTION、COMPRESSION PLATE 2:10HOLE STR,”拜而美”顱顏頜面骨重建系統-直型加壓骨板4孔”BIOMET MICROFIXATION” TRAUMAONE PLATING SYSTEM - COMPRESSION PLATE 4 HOLE,SP-2-194;292;377;397;566,個,2562.0,德芮達,衛部醫器輸字第030316號,,,0
109,FPP03T4310WR,FPP03,MRS RECONSTRUCTION、COMPRESSION PLATE 2:10HOLE STR,”拜而美”顱顏頜面骨重建系統-直型重建骨板4;6;7孔(厚1.6 MM/2.6 MM)”BIOMET MICROFIXATION” TRAUMAONE PLATING SYSTEM- STRAIGHT RECONSTRUCTION PLATE 4;6;7 HOLE (T1.6 MM/2.6 MM),(43-10-04;05;07);SP-2-468;703,個,2562.0,德芮達,衛部醫器輸字第030316號,,,0
109,FPP02155NNTF,FPP02,MRS RECONSTRUCTION、COMPRESSION PLATE 11:24HOLE STR,泰得瑞顱顏面骨板系統-直骨板/14孔/厚度1.5MM(用於下顎)TANDRY CMF PLATE SYSTEM-STRAIGHT PLATE/14HOLE/ THICKNESS 1.5MM,T1-55-15514,個,4179.0,全微精密,衛部醫器製字第006344號,,,0
109,FPP021591NLE,FPP02,MRS RECONSTRUCTION、COMPRESSION PLATE 11:24HOLE STR,“史賽克 雷賓格爾”下頷骨系統重建型骨板11-30孔“STRYKER LEIBINGER” UNIVERSAL MANDIBLE SYSTEM RECON PLATE 11-30 HOLE,55-15911;55-15917;55-28911;55-28917;55-15514;(55-08510;10515自1030101生效),EA,4179.0,史賽克,衛署醫器輸字第010537號,,,0
109,FPP02159NNTF,FPP02,MRS RECONSTRUCTION、COMPRESSION PLATE 11:24HOLE STR,泰得瑞顱顏面骨板系統-重建骨板/11孔;17孔/厚度1.5MM;2.8MM TANDRY CMF PLATE SYSTEM-RECON PLATE/11HOLE; 17HOLE/THICKNESS 1.5MM; 2.8MM,T1-55-15911;15917;28911;28917,個,4179.0,全微精密,衛部醫器製字第006344號,,,0
109,FPP0241012WR,FPP02,MRS RECONSTRUCTION、COMPRESSION PLATE 11:24HOLE STR,”拜而美”顱顏頜面骨重建系統-2.0系統/厚2.0MM 直型骨板12孔”BIOMET MICROFIXATION” TRAUMAONE PLATING SYSTEM-2.0 SYSTEM/T 2.0MM 12 HOLE STRAIGHT PLATE,44-1012,個,4179.0,德芮達,衛部醫器輸字第030316號,,,0
109,FPP0241221XU,FPP02,MRS RECONSTRUCTION、COMPRESSION PLATE 11:24HOLE STR,”合碩”顱顏骨固定系統:直行下顎骨板10洞;12洞;14洞;16洞;18洞”CUSMED”CMF FIXATION SYSTEM: BONE PLATE  TITANIUM MANDIBLE STR 10HOLE;12HOLE;14HOLE;16HOLE;18HOLE,9412.2101.10;9412.2102.12;9412.2103.14;9412.2104.16;9412.2105.18;9412.2101.10S;9412.2102.12S;9412.2103.14S;9412.2104.16S;9412.2105.18S,EA,4179.0,合碩,衛署醫器製字第004002號,,,0
109,FPP0245037S1,FPP02,MRS RECONSTRUCTION、COMPRESSION PLATE 11:24HOLE STR,”SYNTHES”MATRIX MANDIBLE SYSTEM:20 HOLES STRAIGHT ”信迪思”下顎固定系統:直骨板,04.503.718;04.503.730;04.503.738,EA,4179.0,壯生,衛署醫器輸字第020324號,,,0
109,FPP0249630S1,FPP02,MRS RECONSTRUCTION、COMPRESSION PLATE 11:24HOLE STR,2.4MM RECONSTRUCTION PLATE STRAIGHT 12HOLE 95MM ,449.620,EA,4179.0,壯生,衛署醫器輸字第008059號,,,0
109,FPP0249720S1,FPP02,MRS RECONSTRUCTION、COMPRESSION PLATE 11:24HOLE STR,2.4MM RECONSTRUCTION PLATE STRAIGHT 20:24HOLE 159MM ,(449.614;449.621自940701生效);(449.624自940701生效);449.700,EA,4179.0,壯生,衛署醫器輸字第008059號,,,0
109,FPP0252402Y2,FPP02,MRS RECONSTRUCTION、COMPRESSION PLATE 11:24HOLE STR,“亞太醫療”下顎重建骨板系統-下顎骨板斜型4-6孔“SYNTEC” MANDIBULAR FRACTURE/RECONSTRUCTION SYSTEM-MANDIBLE FRACTURE PLATE ANGLE4-6 HOLE,(415514),個,4179.0,亞太醫療,衛部醫器製字第006322號,,,0
109,FPP0252403Y2,FPP02,MRS RECONSTRUCTION、COMPRESSION PLATE 11:24HOLE STR,“亞太醫療”下顎重建骨板系統-下顎直型重建骨板11，17孔“SYNTEC” MANDIBULAR FRACTURE/RECONSTRUCTION SYSTEM-MANDIBLE RECONSTRUTION PLATE 11，17 HOLE,(415911;415917),個,4179.0,亞太醫療,衛部醫器製字第006322號,,,0
109,FPP0252405Y2,FPP02,MRS RECONSTRUCTION、COMPRESSION PLATE 11:24HOLE STR,“亞太醫療”下顎重建骨板系統-下顎直型重建骨板11，17孔/厚度2.8MM “SYNTEC” MANDIBULAR FRACTURE/RECONSTRUCTION SYSTEM-MANDIBLE RECONSTRUTION PLATE 11，17 HOLE,(428911;428917),個,4179.0,亞太醫療,衛部醫器製字第006322號,,,0
109,FPP027051NS1,FPP02,MRS RECONSTRUCTION、COMPRESSION PLATE 11:24HOLE STR,”SYNTHES”MATRIX MANDIBLE SYSTEM:ADAPTION PLATES PURE TITANIUMM 12;20 HOLES ”信迪思”下顎固定系統:連結骨板,04.503.705;04.503.756;(04.503.706自102.10.01生效),EA,4179.0,壯生,衛署醫器輸字第020324號,,,0
109,FPP027171NS1,FPP02,MRS RECONSTRUCTION、COMPRESSION PLATE 11:24HOLE STR,”SYNTHES”MATRIX MANDIBLE SYSTEM:PLATES PURE TITANIUMM 12 HOLES STRAIGHT ”信迪思”下顎固定系統:直骨板,04.503.717;04.503.729,EA,4179.0,壯生,衛署醫器輸字第020324號,,,0
109,FPP02T4124WR,FPP02,MRS RECONSTRUCTION、COMPRESSION PLATE 11:24HOLE STR,”拜而美”顱顏頜面骨重建系統-直型重建骨板16;24孔”BIOMET MICROFIXATION” TRAUMAONE PLATING SYSTEM-MRS STRAIGHT PLATE 16;24 HOLE,44-1024;SP-2469,個,4179.0,德芮達,衛部醫器輸字第030316號,,,0
109,FPP02T4316WR,FPP02,MRS RECONSTRUCTION、COMPRESSION PLATE 11:24HOLE STR,”拜而美”顱顏頜面骨重建系統-直型重建骨板16孔;厚1.6 MM”BIOMET MICROFIXATION” TRAUMAONE PLATING SYSTEM-STRAIGHT PLATE16 HOLE;T1.6 MM,43-1016,個,4179.0,德芮達,衛部醫器輸字第030316號,,,0
109,FPP0349424S1,FPP03,MRS RECONSTRUCTION、COMPRESSION PLATE 11:24HOLE STR,UNIVERSAL FRACTURE PLATE 2.4 STRAIGHT 24 HOLES (447.021自90/10/01生效),449.424,EA,4179.0,壯生,衛署醫器輸字第008059號,,,0
109,FPP021552NLE,FPP02,MRS RECONSTRUCTION、COMPRESSION PLATE 6:10HOLE ANGLE,ANGLE PLATE 6-10 HOLE,55-15524;55-15526;55-15536,EA,4895.0,史賽克,衛署醫器輸字第010537號,,,0
109,FPP0252401Y2,FPP02,MRS RECONSTRUCTION、COMPRESSION PLATE 6:10HOLE ANGLE,“亞太醫療”下顎重建骨板系統-下顎骨板斜型4-6孔“SYNTEC” MANDIBULAR FRACTURE/RECONSTRUCTION SYSTEM-MANDIBLE FRACTURE PLATE ANGLE4-6 HOLE,(415524;415536;415526),個,4895.0,亞太醫療,衛部醫器製字第006322號,,,0
109,FPP02T1001WR,FPP02,MRS RECONSTRUCTION、COMPRESSION PLATE 6:10HOLE ANGLE,”拜而美”顱顏頜面骨重建系統-彎曲骨板7孔;厚1.6/2.6MM MM”BIOMET MICROFIXATION” TRAUMAONE PLATING SYSTEM-CURVEDPLATE 7 HOLE;T 1.6 MM/2.6MM,(43-100-1;8);(SP-24-67;70),個,4895.0,德芮達,衛部醫器輸字第030316號,,,0
109,FPP03159NNTF,FPP03,MRS RECONSTRUCTION、COMPRESSION PLATE 6:10HOLE ANGLE,泰得瑞顱顏面骨板系統-140?骨板/4孔;6孔/厚度1.5MM(用於下顎)TANDRY CMF PLATE SYSTEM-140? PLATE/4HOLE;6HOLE/THICKNESS 1.5MM,T1-55-15524;15536,個,4895.0,全微精密,衛部醫器製字第006344號,,,0
109,FPP034984NS1,FPP03,MRS RECONSTRUCTION、COMPRESSION PLATE 6:10HOLE ANGLE,UNIVERSAL FRACTURE PLATE 2.4 ANGLED 6:10 HOLES ,449.820:844,EA,4895.0,壯生,衛署醫器輸字第008059號,,,0
109,FPP037131NS1,FPP03,MRS RECONSTRUCTION、COMPRESSION PLATE 6:10HOLE ANGLE,”SYNTHES”MATRIX MANDIBLE SYSTEM:DCP PLATES PURE TITANIUMM 3+3 HOLES CRESCENT OR ANGLED”信迪思”下顎固定系統:動態加壓新月型或曲型骨板,04.503.713:714,EA,4895.0,壯生,衛署醫器輸字第020324號,,,0
